"BehaviorSpace results (NetLogo 6.2.1)"
"Vacunación-CompGigante.nlogo"
"Vacunación-ComGigante"
"05/08/2022 23:38:55:795 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","num-nodos","[step]","tamaño-gigante"
"434","10","eigen","200","9","63"
"420","10","close","300","17","121"
"435","10","eigen","200","9","107"
"431","10","eigen","200","12","48"
"437","10","eigen","200","2","118"
"433","10","eigen","200","10","104"
"436","10","eigen","200","8","96"
"432","10","eigen","200","11","161"
"434","10","eigen","200","10","63"
"435","10","eigen","200","10","107"
"433","10","eigen","200","11","104"
"436","10","eigen","200","9","96"
"437","10","eigen","200","3","118"
"431","10","eigen","200","13","48"
"432","10","eigen","200","12","161"
"420","10","close","300","18","121"
"434","10","eigen","200","11","63"
"433","10","eigen","200","12","104"
"435","10","eigen","200","11","107"
"436","10","eigen","200","10","96"
"437","10","eigen","200","4","118"
"431","10","eigen","200","14","48"
"432","10","eigen","200","13","161"
"434","10","eigen","200","12","63"
"436","10","eigen","200","11","96"
"433","10","eigen","200","13","104"
"435","10","eigen","200","12","107"
"437","10","eigen","200","5","118"
"432","10","eigen","200","14","161"
"431","10","eigen","200","15","48"
"420","10","close","300","19","121"
"434","10","eigen","200","13","63"
"433","10","eigen","200","14","104"
"436","10","eigen","200","12","96"
"435","10","eigen","200","13","107"
"437","10","eigen","200","6","118"
"432","10","eigen","200","15","161"
"431","10","eigen","200","16","48"
"434","10","eigen","200","14","63"
"433","10","eigen","200","15","104"
"436","10","eigen","200","13","96"
"435","10","eigen","200","14","107"
"437","10","eigen","200","7","118"
"432","10","eigen","200","16","161"
"420","10","close","300","20","121"
"431","10","eigen","200","17","48"
"434","10","eigen","200","15","63"
"433","10","eigen","200","16","104"
"436","10","eigen","200","14","96"
"435","10","eigen","200","15","107"
"432","10","eigen","200","17","161"
"437","10","eigen","200","8","118"
"431","10","eigen","200","18","48"
"434","10","eigen","200","16","63"
"433","10","eigen","200","17","104"
"436","10","eigen","200","15","96"
"435","10","eigen","200","16","107"
"420","10","close","300","21","121"
"432","10","eigen","200","18","161"
"437","10","eigen","200","9","118"
"431","10","eigen","200","19","48"
"433","10","eigen","200","18","104"
"434","10","eigen","200","17","63"
"438","10","eigen","200","0","200"
"435","10","eigen","200","17","107"
"436","10","eigen","200","16","96"
"432","10","eigen","200","19","161"
"437","10","eigen","200","10","118"
"434","10","eigen","200","18","63"
"439","10","eigen","200","0","200"
"433","10","eigen","200","19","104"
"440","10","eigen","200","0","200"
"438","10","eigen","200","1","74"
"420","10","close","300","22","121"
"436","10","eigen","200","17","96"
"435","10","eigen","200","18","107"
"437","10","eigen","200","11","118"
"434","10","eigen","200","19","63"
"439","10","eigen","200","1","54"
"441","10","eigen","300","0","300"
"440","10","eigen","200","1","88"
"438","10","eigen","200","2","74"
"437","10","eigen","200","12","118"
"436","10","eigen","200","18","96"
"435","10","eigen","200","19","57"
"442","10","eigen","300","0","300"
"439","10","eigen","200","2","54"
"437","10","eigen","200","13","118"
"436","10","eigen","200","19","96"
"440","10","eigen","200","2","88"
"420","10","close","300","23","121"
"438","10","eigen","200","3","74"
"443","10","eigen","300","0","300"
"441","10","eigen","300","1","69"
"439","10","eigen","200","3","54"
"442","10","eigen","300","1","160"
"437","10","eigen","200","14","118"
"440","10","eigen","200","3","88"
"438","10","eigen","200","4","74"
"443","10","eigen","300","1","165"
"439","10","eigen","200","4","54"
"420","10","close","300","24","121"
"437","10","eigen","200","15","118"
"441","10","eigen","300","2","69"
"440","10","eigen","200","4","88"
"442","10","eigen","300","2","160"
"438","10","eigen","200","5","74"
"439","10","eigen","200","5","54"
"437","10","eigen","200","16","118"
"443","10","eigen","300","2","165"
"440","10","eigen","200","5","88"
"441","10","eigen","300","3","69"
"439","10","eigen","200","6","54"
"420","10","close","300","25","121"
"438","10","eigen","200","6","74"
"437","10","eigen","200","17","118"
"442","10","eigen","300","3","160"
"440","10","eigen","200","6","88"
"443","10","eigen","300","3","165"
"439","10","eigen","200","7","54"
"437","10","eigen","200","18","118"
"438","10","eigen","200","7","74"
"440","10","eigen","200","7","88"
"441","10","eigen","300","4","69"
"442","10","eigen","300","4","160"
"420","10","close","300","26","121"
"439","10","eigen","200","8","54"
"437","10","eigen","200","19","118"
"438","10","eigen","200","8","74"
"444","10","eigen","300","0","300"
"443","10","eigen","300","4","165"
"440","10","eigen","200","8","88"
"441","10","eigen","300","5","69"
"439","10","eigen","200","9","54"
"442","10","eigen","300","5","160"
"438","10","eigen","200","9","74"
"440","10","eigen","200","9","88"
"420","10","close","300","27","121"
"444","10","eigen","300","1","50"
"443","10","eigen","300","5","165"
"439","10","eigen","200","10","54"
"441","10","eigen","300","6","69"
"438","10","eigen","200","10","74"
"440","10","eigen","200","10","88"
"442","10","eigen","300","6","160"
"439","10","eigen","200","11","54"
"420","10","close","300","28","121"
"440","10","eigen","200","11","88"
"444","10","eigen","300","2","50"
"438","10","eigen","200","11","74"
"443","10","eigen","300","6","165"
"441","10","eigen","300","7","69"
"439","10","eigen","200","12","54"
"440","10","eigen","200","12","88"
"442","10","eigen","300","7","160"
"438","10","eigen","200","12","74"
"441","10","eigen","300","8","60"
"443","10","eigen","300","7","165"
"444","10","eigen","300","3","50"
"420","10","close","300","29","121"
"439","10","eigen","200","13","54"
"440","10","eigen","200","13","88"
"445","10","eigen","300","0","300"
"442","10","eigen","300","8","160"
"438","10","eigen","200","13","74"
"439","10","eigen","200","14","54"
"440","10","eigen","200","14","88"
"441","10","eigen","300","9","60"
"443","10","eigen","300","8","165"
"444","10","eigen","300","4","50"
"445","10","eigen","300","1","64"
"438","10","eigen","200","14","74"
"442","10","eigen","300","9","160"
"439","10","eigen","200","15","54"
"440","10","eigen","200","15","88"
"441","10","eigen","300","10","60"
"438","10","eigen","200","15","74"
"443","10","eigen","300","9","165"
"439","10","eigen","200","16","54"
"444","10","eigen","300","5","50"
"440","10","eigen","200","16","88"
"445","10","eigen","300","2","64"
"442","10","eigen","300","10","160"
"438","10","eigen","200","16","74"
"439","10","eigen","200","17","54"
"440","10","eigen","200","17","88"
"441","10","eigen","300","11","60"
"443","10","eigen","300","10","165"
"444","10","eigen","300","6","50"
"438","10","eigen","200","17","74"
"440","10","eigen","200","18","88"
"445","10","eigen","300","3","64"
"442","10","eigen","300","11","160"
"439","10","eigen","200","18","54"
"441","10","eigen","300","12","60"
"443","10","eigen","300","11","165"
"440","10","eigen","200","19","88"
"444","10","eigen","300","7","50"
"438","10","eigen","200","18","74"
"439","10","eigen","200","19","54"
"446","10","eigen","300","0","300"
"447","10","eigen","300","0","300"
"442","10","eigen","300","12","160"
"445","10","eigen","300","4","64"
"438","10","eigen","200","19","74"
"441","10","eigen","300","13","60"
"448","10","eigen","300","0","300"
"446","10","eigen","300","1","92"
"444","10","eigen","300","8","50"
"443","10","eigen","300","12","165"
"447","10","eigen","300","1","123"
"445","10","eigen","300","5","64"
"442","10","eigen","300","13","160"
"441","10","eigen","300","14","60"
"448","10","eigen","300","1","159"
"446","10","eigen","300","2","92"
"444","10","eigen","300","9","50"
"443","10","eigen","300","13","165"
"447","10","eigen","300","2","123"
"445","10","eigen","300","6","64"
"442","10","eigen","300","14","160"
"441","10","eigen","300","15","60"
"446","10","eigen","300","3","92"
"448","10","eigen","300","2","159"
"444","10","eigen","300","10","50"
"443","10","eigen","300","14","165"
"447","10","eigen","300","3","123"
"445","10","eigen","300","7","64"
"442","10","eigen","300","15","160"
"441","10","eigen","300","16","60"
"446","10","eigen","300","4","92"
"444","10","eigen","300","11","50"
"443","10","eigen","300","15","165"
"448","10","eigen","300","3","159"
"445","10","eigen","300","8","64"
"447","10","eigen","300","4","123"
"442","10","eigen","300","16","160"
"441","10","eigen","300","17","60"
"446","10","eigen","300","5","92"
"443","10","eigen","300","16","165"
"444","10","eigen","300","12","50"
"448","10","eigen","300","4","159"
"445","10","eigen","300","9","64"
"442","10","eigen","300","17","160"
"447","10","eigen","300","5","123"
"441","10","eigen","300","18","60"
"446","10","eigen","300","6","92"
"443","10","eigen","300","17","165"
"442","10","eigen","300","18","160"
"444","10","eigen","300","13","50"
"445","10","eigen","300","10","64"
"448","10","eigen","300","5","159"
"447","10","eigen","300","6","123"
"446","10","eigen","300","7","92"
"441","10","eigen","300","19","60"
"443","10","eigen","300","18","165"
"442","10","eigen","300","19","160"
"444","10","eigen","300","14","50"
"445","10","eigen","300","11","64"
"447","10","eigen","300","7","123"
"448","10","eigen","300","6","159"
"446","10","eigen","300","8","92"
"441","10","eigen","300","20","60"
"442","10","eigen","300","20","160"
"443","10","eigen","300","19","165"
"444","10","eigen","300","15","50"
"445","10","eigen","300","12","64"
"447","10","eigen","300","8","123"
"448","10","eigen","300","7","159"
"441","10","eigen","300","21","60"
"446","10","eigen","300","9","92"
"442","10","eigen","300","21","160"
"444","10","eigen","300","16","50"
"443","10","eigen","300","20","165"
"447","10","eigen","300","9","123"
"445","10","eigen","300","13","64"
"441","10","eigen","300","22","60"
"448","10","eigen","300","8","159"
"446","10","eigen","300","10","92"
"442","10","eigen","300","22","91"
"444","10","eigen","300","17","50"
"443","10","eigen","300","21","165"
"447","10","eigen","300","10","123"
"445","10","eigen","300","14","64"
"446","10","eigen","300","11","92"
